,Date,User,Tweet
9530,2023-01-16 15:28:25+00:00,santy_garay,@mercadopago Ami me cagaron 3100 pesos de una transferencia que nunca llegó hace más de un año que la vengo reclamando y nadie me da respuestas!
9531,2023-01-16 15:28:11+00:00,AnahiSavoia,"@mercadopago Es que yo todavía no puedo ingresar. Me pide que escanee un código QR con otro cel, lo cual es una locura. Lo escaneo y me dice que no puedo escanear el QR con otro teléfono. Me pide reconocimiento facial, después me dice que no hay internet. Literal, necesito urgente entrar."
9532,2023-01-16 15:28:11+00:00,marecarrasquero,hola @didi_argentina @mercadopago  Devuelvan mi dinero! 16 días y cada uno dice otra cosa! no estoy dispuesta a esperar 30 días hábiles para recibir el reintegro de lo que me cobraron de mas!!
9533,2023-01-16 15:27:12+00:00,Matilepra1903,@Zammy_Fox @Caviar_Marolio @mercadopago Mercado pago da el 62%
9534,2023-01-16 15:27:06+00:00,VonRichthofen62,@mercadopago SEÑORES HOY 16/01/2023 SIENDO LAS 11.30 hs QUISE PAGAR LA CUOTA DEL MES DE ENERO EN UNA OFICINA DE RAPIPAGO DE LA ESTACIÓN CONSTITUCIÓN Y UNA MUJER EN FORMA DESPECTIVA ME DICE QUE NO RECIBEN TARJETA DE CRÉDITO POR LO TANTO SE NEGÓ A COBRARME . DEJO CONSTANCIA .!!
9535,2023-01-16 15:27:04+00:00,leaamelamed,@mercadopago No me reconoce el reconocimiento facial!
9536,2023-01-16 15:26:55+00:00,DeeNogCruces,@mercadopago tengo al menos 3 horas tratando de entrar a mi cuenta de mercado pago 😡
9537,2023-01-16 15:26:50+00:00,morodepecas1,"@sonialuzdemarfi @mercadopago Es que ya estamos con miedo siempre. 
Pero ya está tema solucionado 🥳🙏🏼"
9538,2023-01-16 15:26:31+00:00,sonialuzdemarfi,@docarg1 @mercadopago Jajajaa ya no se puede confiar en nadie!! Buen día Doc🙌🏽
9539,2023-01-16 15:26:08+00:00,sonialuzdemarfi,@AlejandroSagat3 @mercadopago Yo mas❤️
9540,2023-01-16 15:26:00+00:00,sonialuzdemarfi,"@morodepecas1 @mercadopago Vos podes creer q justo hoy temprano mande lo q tenia a mercado pago así no tenia q ir hasta el bco a sacar esa guita y m la daba la dueña del local, siempre hago así para no estar en la fila del bco"
9541,2023-01-16 15:25:56+00:00,sebastian_250,"@TatianaBld @mercadopago Jajajaja, yo lo estuve haciendo sin los anteojos porque no los encontraba"
9542,2023-01-16 15:25:36+00:00,CodeBord,"@mercadopago Sigo teniendo problemas para ingresar loco, media pila"
9543,2023-01-16 15:25:21+00:00,3113DAD,"@Caviar_Marolio Nose yo tenia 61pesos y ahora ya no los tengo, alguien puede decirme el xq ? @mercadopago"
9544,2023-01-16 15:24:57+00:00,YoArgentinoOk,@mercadopago @marcos_galperin Deci la verdad ¿Cuánta diferencia hiciste en estas horas con nuestra plata? COMO TE GUSTA LA TIMBA
9545,2023-01-16 15:24:54+00:00,unaentrerriana,"@proyectowok @mercadopago A mi me funciona, pero sacaron la opción ""invertir dinero"" 🤷🏻‍♀️
¿Qué onda MP?"
9546,2023-01-16 15:23:52+00:00,Brianbz1992,@varela_horacio @mercadopago Compensacion JAJAJA
9547,2023-01-16 15:23:44+00:00,alfonsa2019,@mercadopago Yo renlinicie cómo 20 el celu
9548,2023-01-16 15:22:48+00:00,carolinariviere,"@pollo_akademia @mercadopago Me pasa lo mismo me hace verificar fotos, no eres un robot Blah Blah no se puede entrar 😮‍💨"
9549,2023-01-16 15:22:46+00:00,CenterlineDJ,@dengolberg @mercadopago @Mercadolibre Se cayo la app despues de una actualizacion que sacaron y se olvidaron de repararla. Hasta hace un rato estaban corrigiendo eso para que vuelva a funcionar
9550,2023-01-16 15:22:31+00:00,KevinGuzman571,@mercadopago No me agarra
9551,2023-01-16 15:22:24+00:00,ramdileo,@mercadopago Yo sigo sin poder pasar el Reconocimiento Facial hace como un mes.. no entra por la web.. ni por el celular... ni por las App...
9552,2023-01-16 15:22:05+00:00,panchitofg,"@mercadopago Toda la mañana estuvieron abajo, dejen de minimizar la caída."
9553,2023-01-16 15:21:45+00:00,carolinariviere,"@mercadopago Aun no puedo entrar ni a Mercado Libre ni a Mercado Pago... 😡 Toda la mañana en esto, se van a hacer cargo de los retrasos en Envios de compras?"
9554,2023-01-16 15:21:38+00:00,GiselaCouriel,@TatianaBld @mercadopago Yo igualmente
9555,2023-01-16 15:21:15+00:00,elchicofx,@mercadopago Yo puedo entrar pero a la parte de préstamos aparece un gato y dice que hay un error que pronto lo solucionaran
9556,2023-01-16 15:21:14+00:00,GiselaCouriel,"@mercadopago A,mi no me deja entrar aún. Vamos"
9557,2023-01-16 15:20:30+00:00,CristianMRok_,"@mercadopago Quien me devuelve la plata que me sacaron? .. 
Alguien se va hacer responsable
Me faltan 5 mil pesos"
9558,2023-01-16 15:20:23+00:00,DXXTHBXT,@burnout364 @mercadopago Hay que tener plata en cuenta para que funcione hijo
9559,2023-01-16 15:19:57+00:00,FlavioT74,@MichelleLolitaa Fuiste pequeña... hoy parece que no hay @mercadopago
9560,2023-01-16 15:19:16+00:00,Carlos79053536,@mercadopago Pensé que me habían hackeado la cuenta
9561,2023-01-16 15:18:59+00:00,tinovelastico,"@Zammy_Fox @Caviar_Marolio @mercadopago Podés hacer eso con cualquier FCI de banco o de broker y no meter todos los huevos en la misma canasta. Lo bueno de MP es que lo podés usar en cualquier momento, pero si sos ordenado está bueno repartir la liquidez"
9562,2023-01-16 15:18:42+00:00,ValeBeber,@mercadopago Yo sigo sin poder ingresar 😵😵😵😵😵😵
9563,2023-01-16 15:18:32+00:00,anhall74,@mercadopago Varias personas me comentan que al querer transferir dinero aparece una leyenda que dice que no uso la cuenta...qué hago?
9564,2023-01-16 15:18:22+00:00,lauoctober14,@leoze1990 @mercadopago No hay q usar MP
9565,2023-01-16 15:18:14+00:00,davycoen1,@Zammy_Fox @Caviar_Marolio @mercadopago Te da el 62. No mientas
9566,2023-01-16 15:17:45+00:00,mariobocanada,@mercadopago Sigue sin funcionar
9567,2023-01-16 15:17:20+00:00,Gaby_Argen,@pollo_akademia @mercadopago Ojo mails o mensajes de WhatsApp no abras  a mi ya me funciona sin ingresar nada
9568,2023-01-16 15:16:15+00:00,miapoemadeamor,@mercadopago QUIÉN LES BOMBARDEÓ EL SATÉLITE UGRANIA!??? LA COSA ES INTERNACIONAL...!!LOS ESTA CAGANDO EL CEO DEL MERCADO O SZILENZKY.!???
9569,2023-01-16 15:16:00+00:00,FlavioT74,Anda por lo menos la tarjeta de @mercadopago ?
9570,2023-01-16 15:15:43+00:00,pulporock,"@Zammy_Fox @Caviar_Marolio @mercadopago es el chamullo de los influencer economicos.. ""vas a dejar tus pesos ahí  ponelos a trabajar "" blablabla inverti en sorongo capital   ellos tienen flujo y vos sentis que la sube te sale ""gratis"""
9571,2023-01-16 15:15:42+00:00,proyectowok,Che @mercadopago no arreglaron nada todavía.... https://t.co/6iDPiMHK5P
9572,2023-01-16 15:15:34+00:00,oxumcarteras,@mercadopago Con los envíos como hacemos? Si no podemos entrar por la web o aplicacion! 🙏🏻🙏🏻🙏🏻
9573,2023-01-16 15:15:32+00:00,bbrmca,"Tá filmada pra não parecer que eu estou inventando print

Vamo lá @MercadoPagoBR @mercadopago me ajudem a resolver isso https://t.co/h5VieYavEe"
9574,2023-01-16 15:15:26+00:00,kareneross,@joyys14 @MP_ayuda @mercadopago Somos varios había sido
9575,2023-01-16 15:14:31+00:00,pollo_akademia,"@mercadopago Hola, me están llegando por un número de WhatsApp y por emails código para ingresar a mercado pago, es posible esto o es estafa?? Y para ingresar a mercado libre me hace verificar la cuenta con semáforos bocacalle y demás pero así todo no puedo ingresar."
9576,2023-01-16 15:14:26+00:00,dorthorond,@Zammy_Fox @Caviar_Marolio @mercadopago Es lo mismo que los fondos fima de cualquier banco
9577,2023-01-16 15:14:22+00:00,ignacioercoli3,@Mercadolibre @mercadopago necesito ayuda para poder validar los datos de mí cuenta
9578,2023-01-16 15:14:18+00:00,MirandaArielAlf,@roxydieguez @loretoso @mercadopago Bueno jajaja =)
9579,2023-01-16 15:14:08+00:00,LEONINAC,"Se te vence la tarjeta de débito de @BancoNacion y tarda más de 4 meses en dartela, sin contar que tenés que ir mil veces a preguntar si ya llegó. @mercadopago en  2 días y te la envia a tu casa.

Punto doble para Mercado pago"
9580,2023-01-16 15:13:23+00:00,gustavo_rojo,@mercadopago Gracias! En mi caso ya se soluciono!
9581,2023-01-16 15:13:05+00:00,chiquita_pia,"@PedroMariscal @Zammy_Fox @Caviar_Marolio @mercadopago un 94,8% anual(?"
9582,2023-01-16 15:12:49+00:00,edu_yael,@mercadopago Uds trabajan y ganan dinero a cuesta nuestras. Un poco más de respeto con los usuarios y no está de más recibir compensaciones o baja en los porcentajes que Uds imponen
9583,2023-01-16 15:11:44+00:00,burnout364,@mercadopago Sigue sin funcionar!
9584,2023-01-16 15:11:36+00:00,jj_javierjim,"@varela_horacio @mercadopago Es lo justo, pero no va a pasar.... a menos de que mucha gente lo exija. Un metodo de presion puede ser sacar el dinero que tengas, dejar de usar la app etc"
9585,2023-01-16 15:11:26+00:00,old_zen_barrier,"@mercadopago FINALMENTE entre pero mi Bco dde está asociada la cta de mercado sigue sin estar disponible. O sea no puedo ingresar dinero para luego transferir ... llamé al Bco y de alli no es ... y lo creo ... Xfa necesito, como todos, usar mi cta mercado Grs!"
9586,2023-01-16 15:11:17+00:00,edu_yael,"@mercadopago Estas interrupciones no pueden volver a suceder, trabajamos minuto a minuto con este servicio y es indispensable para el día a día, si Uds fallan me complican el día financiero, no basta con unas disculpas"
9587,2023-01-16 15:10:53+00:00,anacelicioso,@mercadopago Yo sigo teniendo problemas no me permite ingresar
9588,2023-01-16 15:10:46+00:00,Martn62531715,"Mercado pago me esta sacando banda de guita por pagos o transferencias 
Qué onda?
@mercadopago nunca mas.

Sólo app del banco
Bess"
9589,2023-01-16 15:10:22+00:00,Anabellasolepaz,@mercadopago Todavía sigue sin funcionar 😤
9590,2023-01-16 15:09:58+00:00,MaritoMilenio3,@Christi38356103 @mercadopago Pero creeme que no te miento.
9591,2023-01-16 15:09:57+00:00,antomar00047175,@javier_fsa @mercadopago A mi tampoco me anda
9592,2023-01-16 15:09:54+00:00,santiago_P93,@Zammy_Fox @Caviar_Marolio @mercadopago 64%
9593,2023-01-16 15:09:26+00:00,javier_fsa,@mercadopago Me salio de la cuenta y no anda el reconocimiento facial ARREGLEN ESTE DESASTRE INÚTILES
9594,2023-01-16 15:09:15+00:00,Christi38356103,@MaritoMilenio3 @mercadopago Te leo a vos y a 4 mas Jjaja no me entero de los tt 🤣
9595,2023-01-16 15:09:06+00:00,aldanarco,"@Mercadolibre @mercadopago  que onda que se siente SER UNOS INUTILES ojala venga jeff bezos y te quite el monopolio, lelo @marcos_galperin"
9596,2023-01-16 15:09:04+00:00,antomar00047175,@bbintrovertida @mercadopago Me pasa exactamente lo mismo
9597,2023-01-16 15:08:49+00:00,xaviinsm,@miguelipolito @mercadopago https://t.co/UhyOP4csJ1
9598,2023-01-16 15:08:29+00:00,MaritoMilenio3,"@Christi38356103 @mercadopago Yo también pude. Acaba de arreglarse, pero estuvo hoy en el TT, porque se había caído como nunca."
9599,2023-01-16 15:08:25+00:00,CV2103,@Zammy_Fox @Caviar_Marolio @mercadopago no te da el 75%  te da cerca de un 60%. Te digo yo que tuve varios meses la plata ahi
9600,2023-01-16 15:08:21+00:00,HelenaWlk,"Daaale @mercadopago tengo que comer hoy, no me dejes en bolasss"
9601,2023-01-16 15:08:19+00:00,antomar00047175,@mercadopago Me sigue sin andar
9602,2023-01-16 15:08:16+00:00,vanesa72531974,@mercadopago Y las traferencias pausadas desde el 31 de agosto ladrones?
9603,2023-01-16 15:08:12+00:00,maite_palacio,@mercadopago Sigue sin andar 🥺
9604,2023-01-16 15:07:52+00:00,ReneSal62592565,@Shantal161 @Mercadolibre @mercadopago @MercadoPagoMex @MP_ayuda Llama
9605,2023-01-16 15:07:50+00:00,fedegro89,"@Zammy_Fox @Caviar_Marolio @mercadopago Podes poner la plata en un fondo de inversión dentro de tu banco y tenes los mismos intereses que te da Mercado Pago también, otra opción."
9606,2023-01-16 15:07:46+00:00,Christi38356103,@MaritoMilenio3 @mercadopago 😬 https://t.co/VjsmqIxl6B
9607,2023-01-16 15:07:44+00:00,jj_javierjim,@mercadopago Weyyyy caso me muero del susto
9608,2023-01-16 15:07:05+00:00,N_R_AFC,"@PonzistaAnti @alfred0Dmatade2 @mercadopago @marcos_galperin Parece el cartel del tren roca que te dice ""si te robaron el celular, denunciarlo llamando al..."""
9609,2023-01-16 15:07:04+00:00,mateadicto,@La_Muqui_ @mercadopago Graaaacias🙌. Tenía mis dudas de volver a ingresar datos porque desde que tengo jamás volví a hacerlo. Ni con actualizaciones
9610,2023-01-16 15:05:48+00:00,superjenniferm,@criptosmy @mercadopago Argentina dice que volvió
9611,2023-01-16 15:05:44+00:00,karelimir,@mercadopago Me bloqueó mi contraseña.😐
9612,2023-01-16 15:05:39+00:00,profenox,@mercadopago El problema sigue. Manga de gatos
9613,2023-01-16 15:05:36+00:00,La_Muqui_,@mateadicto @mercadopago Se cayó la aplicación y se cerró la sesión. Ahora te va a pedir que inicies sesión. Usuario/mail/celular (lo que sea más cómodo para vos) y contraseña. Nada más.
9614,2023-01-16 15:05:15+00:00,NazaAriassOK,@mercadopago Y mis facturitas? Ya son las 12 :(
9615,2023-01-16 15:05:08+00:00,mfs_flo,"@mercadopago Yo experimente la NO entrega de mi producto, que uds me sigan cobrando, y no me quieran dar los datos de la chorra de la vendedora @simonagustina 
Ambos son unos estafadores. Plataforma que no cuida a los compradores. Ojo!"
9616,2023-01-16 15:05:02+00:00,NicoDf14,@mercadopago Pajeros la próxima avisen antes
9617,2023-01-16 15:04:46+00:00,ROBERTOCHALEAN,@mercadopago 2 meses sin poder usar bien mi cuenta antes de vez en cuando me reconocia la cara ahora no me la reconoce nunca. Los mensajes con el servicio tecnico parecen contestados por un robot y no solucionan nada. nececito usar mi cuenta.
9618,2023-01-16 15:04:05+00:00,walitonull,"@mercadopago ni ML ni MP te van a dar explicaciones, lamentablemente son un monopolio y todos estamos en la misma bolsa. hasta que no tenga competencia tenemos que seguir usando esta verga"
9619,2023-01-16 15:03:48+00:00,Hormigahormiga,"@mercadopago Sigo sin poder entrar!!😭😭😭😭😭😭😭no pasa de la seguridad,se repite infinitamente y no me deja entrar a mi cuenta"
9620,2023-01-16 15:03:46+00:00,elrojoeselmejor,@mercadopago Todavía no pude entrar a mi cuenta
9621,2023-01-16 15:03:33+00:00,Jesi_Y_88,@JJPP58 @mercadopago 😂😂
9622,2023-01-16 15:03:13+00:00,Jesi_Y_88,"@mercadopago Yo no puedo iniciar sesión 
:""("
9623,2023-01-16 15:02:57+00:00,ovahamer,"@mercadopago ""En los últimos minutos"", ""algunos usuarios"". https://t.co/7QSj3bRX3f"
9624,2023-01-16 15:02:14+00:00,MatiasArats,@ValicentiRocio @mercadopago desde el celular tambien???
9625,2023-01-16 15:02:07+00:00,bbintrovertida,"@mercadopago Hace horas que estoy intentando ingresar y no puedo, me pide que verifique mi número cada vez que ingreso cuando lo verifico me dice que no hay internet cuando estoy con wifi y todas las demás aplicaciones andan con normalidad. Espero que pueda solucionarse pronto"
9626,2023-01-16 15:01:34+00:00,kosovosailor,@churreriaeltopo @mercadopago Vale para @mercadopago y @Mercadolibre https://t.co/NZebGDcaC3
9627,2023-01-16 15:00:34+00:00,Ann_Garcy,@mercadopago Yo sigo sin servicio desde México☹️☹️☹️
9628,2023-01-16 15:00:32+00:00,MatiasArats,"@TatianaBld @mercadopago todo el dia asi!!!! desde la pc pude entrar,del celular no se puede!!!!!"
9629,2023-01-16 15:00:13+00:00,Zammy_Fox,"@pulporock @Caviar_Marolio @mercadopago Puede ser... Yo lo veo que son 2 Lucas que no tengo... Obviamente sin tocar esos 150... Claramente si es ganar un sueldo y dejar de ganar, inviertes dónde inviertes tenés que tener un excelente capital... Sería rescatar algo sin hacer nada jaja"
9630,2023-01-16 15:00:10+00:00,MaritoMilenio3,"@Christi38356103 @mercadopago Yo tampoco, pero abrila ahora, a ver si podés, dale?"
9631,2023-01-16 15:00:04+00:00,AmpoliYrene,@varela_horacio @mercadopago 🤡
9632,2023-01-16 14:59:36+00:00,MatiasArats,"@joazcurrain @mercadopago desde la pc pude entrar,pero desde el celular no puedo.....que pasa???"
9633,2023-01-16 14:58:31+00:00,Zammy_Fox,"@maxi_mOK @Caviar_Marolio @mercadopago Yo solo lo corrobore con un mínimo de dinero, pero claro es por día... Ya que inversión en si, no es"
9634,2023-01-16 14:58:28+00:00,evelyn_riera14,"@mercadopago Dese la mañana intentando ingresar marcadando autobuses bicicletas y demas, ahora me dice que tengo que esperar 24 horas para ingresar"
9635,2023-01-16 14:58:26+00:00,natirydt16,@mercadopago Yo directamente no puedo entrar ni a mercado libre tampoco
9636,2023-01-16 14:58:12+00:00,docarg1,@sonialuzdemarfi @mercadopago Es más riesgoso dejar la plata en un banco .. que MP . Ya se arreglo .. tranqui ☝️
9637,2023-01-16 14:58:06+00:00,marytol68,@varela_horacio @mercadopago Yo también mi tiempo es oro y toda esta espera me ocasionó perdidas
9638,2023-01-16 14:58:04+00:00,TanoFerroOK,@marian_plucena @mercadopago Yo pude!
9639,2023-01-16 14:57:33+00:00,doffirpc,"@pelotudosueltos @labetudelapipol Con mi cuenta de @mercadopago realizaron 3 compras (en realidad 4, una rechazada) usando mi dinero en cuenta. Celular nunca robado, a mi pc no accede nadie (presencial, sí está conectada a internet), pago AVG, MP usa huellas dactilares, cód watsapp, etc. No se hacen responsables."
9640,2023-01-16 14:57:04+00:00,varela_horacio,"@maartph_ @mercadopago Atendeme tarambana vos ocúpate defender la tuya que yo me ocupo de defender la mía y te puedo asegurar que tán mal en la vida no me va, aclarado este punto, yo me vivo viendo el trasero en tu jermu y no te digo nada."
9641,2023-01-16 14:56:40+00:00,marytol68,@TatianaBld @mercadopago Tal cual a mí me pasa lo mismo todavía no pude entrar
9642,2023-01-16 14:56:17+00:00,Tanito_not_ok,@justiciapelada @Mercadolibre @mercadopago Tenés que ser muy pelotudo como para dejar tus ahorros en una app.
9643,2023-01-16 14:56:15+00:00,maxi_mOK,@Zammy_Fox @Caviar_Marolio @mercadopago Ni a palos MP te da ese interés!
