,Date,User,Tweet
4480,2023-01-28 14:20:25+00:00,fernandoparro,@NaranjaX @jefrnc No le anda a nadie
4481,2023-01-28 14:20:23+00:00,TheGodyr,@NaranjaX cuando me van a devolver la plata???
4482,2023-01-28 14:20:08+00:00,Martita3026,"@NaranjaX  no puedo abrir la app, la desinstale y volví a instalar y le cambié la clave. Siempre pasa lo mismo después del cierre."
4483,2023-01-28 14:20:03+00:00,Sofia19061,@ggonzalojorge @NaranjaX Yo tampoco
4485,2023-01-28 14:18:29+00:00,Lautaro99916705,@NaranjaX.  Hoy me levante queriendo retirar mi dinero y me paso eso desintale la app e instale y pasa lo mismo algun Consejo? https://t.co/Dw5fzPlxPI
4486,2023-01-28 14:17:23+00:00,luzb33l,Entrando a Twitter para ver si a todos anda mal la app y no solo a mi @NaranjaX https://t.co/0aZydizJwV
4487,2023-01-28 14:15:21+00:00,Lautaro99916705,@martin282012 @NaranjaX No deja a nadie entrar
4488,2023-01-28 14:15:09+00:00,Lautaro99916705,@lau4561mdq @NaranjaX No deja a nadie entrar
4489,2023-01-28 14:14:47+00:00,Lautaro99916705,@ggonzalojorge @NaranjaX A mi tampoco
4490,2023-01-28 14:14:45+00:00,Nancy_E_Souza,@GuiyeBraun Dos meses después sigue igual. No se puede usar la app y ahora tampoco anda la página web. @NaranjaX necesito poder ver nuestros movimientos y es una vergüenza que ustedes nos manden resúmenes de pago y nosotros tengamos que pagar calladitos sin poder chequear nada.
4491,2023-01-28 14:13:37+00:00,AnitaKarenDn,"Siempre un problema distinto con la app @NaranjaX media pila ! No puedo ingresar porque ""algo salió mal"" me tienen re podrida"
4492,2023-01-28 14:13:36+00:00,Guilleescobar_,"bueno, vayan habilitando la app que es sábado y tengo que almorzar @NaranjaX https://t.co/HOazeA82jl"
4493,2023-01-28 14:13:03+00:00,elrecienvenido,"@NaranjaX Buen día, que pasa con la app que no se puede abrir?"
4494,2023-01-28 14:11:32+00:00,matii_noriega10,"@NaranjaX Che pedazos de forros no puedo entrar a mí app,necesito utilizar el dinero"
4495,2023-01-28 14:10:08+00:00,INV_OWA,@NaranjaX hola no esta funcionando la app? https://t.co/0PPTEbRLWm
4496,2023-01-28 14:09:49+00:00,mateo_rom_,@NaranjaX Está caída la app?
4497,2023-01-28 14:05:34+00:00,Aqui_Pedro,"@NaranjaX que pasa con la aplicación, hay un error grave que no deja acceder"
4498,2023-01-28 14:04:15+00:00,jefrnc,@NaranjaX no anda la app!!! Que hacemos??? https://t.co/q4W3kA7NDi
4499,2023-01-28 14:04:14+00:00,Isol79Sole,@NaranjaX está caida la App??
4500,2023-01-28 14:02:57+00:00,ggonzalojorge,@FanfasmaGhost @NaranjaX vos tampoco podes?
4501,2023-01-28 14:01:32+00:00,martin_drudi,"@NaranjaX ¿Qué pasó que otra vez hay problemas con la App? ¿Cuándo nos van a dejar disponer de nuestro dinero? No puedo hacer nada: ni comprar, ni transferir, ni nada. Estoy a merced de lo que los Señores NaranjaX decidan. Es la tercera vez en la semana. https://t.co/BbFVWr4w5G"
4502,2023-01-28 14:00:54+00:00,LaTanaJodida,@NaranjaX que pasa que no puedo entrar a la app hace un dia ya?
4503,2023-01-28 13:59:30+00:00,republicadoida,"@lau4561mdq @NaranjaX Hoy temprano funcionaba, hice algunas operaciones. Ahora está sin signos vitales☠️⚰️"
4504,2023-01-28 13:59:02+00:00,FanfasmaGhost,@ggonzalojorge @NaranjaX Siii que pasa??
4505,2023-01-28 13:57:36+00:00,ggonzalojorge,@NaranjaX no me deja entrar a la app @NaranjaX https://t.co/Vx5L0U80rt
4506,2023-01-28 13:57:04+00:00,Gaby_sc7,@NaranjaX Hola. buen dia. Llevo toda la mañana tratando de ingresar a la app y no permite. Me pueden ayudar? Porfavor
4507,2023-01-28 13:54:46+00:00,alegek1,@NaranjaX No anda la app https://t.co/9raAmptw0C
4508,2023-01-28 13:53:47+00:00,lau4561mdq,@NaranjaX hola gente. Confirmen si no anda la app. Abstenerse las páginas truchas en contestar. Sale bloqueo y denuncia. @NaranjaX la respuesta es fácil si o no. El dm no sirve salvo que haya un ser pensante. Gracias.  Buena jornada
4509,2023-01-28 13:52:59+00:00,MiguelQ74413424,@elchacalazo @NaranjaX Me pasa lo mismo. Aparentemente se cayó el sistema en general
4510,2023-01-28 13:48:31+00:00,ssubirana,@BPRP_20 @NaranjaX Igual yo...un desastre
4511,2023-01-28 13:47:39+00:00,rikixzp,@NaranjaX arreglen la app está muy mal realmente no te deja ver los movimientos nunca carga con fluidez y encima no se puede entrar desde el día de hoy que hasta me hicieron cambiar la clave
4512,2023-01-28 13:46:55+00:00,ssubirana,@NaranjaX se cayó?... no me deja ver mi saldo...
4513,2023-01-28 13:45:29+00:00,Amiratolosa,@NaranjaX esta caída la app?  No me deja ingresar.
4514,2023-01-28 13:45:03+00:00,SelenaLnunez,@BPRP_20 @NaranjaX Me sucede lo mismo
4515,2023-01-28 13:43:33+00:00,javierdaluz3,@martin282012 @NaranjaX Si recién me paso
4516,2023-01-28 13:39:23+00:00,martin282012,@NaranjaX que paso otra vez https://t.co/aWPcq5JkP3
4518,2023-01-28 13:36:32+00:00,soylaagusok,@NaranjaX Otra vez no funciona la app? Necesito mí dinero 😡
4519,2023-01-28 13:35:09+00:00,elchacalazo,"@NaranjaX Estoy con problemas para ingresar a la app, anuncia ""algo nos salio mal y no pudimos continuar"".
Hay algún problema gral o es mi caso puntual?"
4520,2023-01-28 13:35:05+00:00,jiimenasoto,"@victorianale @NaranjaX Hola! Te lo@resolvieron? Estoy entrando en crisis, gracias"
4521,2023-01-28 13:34:34+00:00,soylaagusok,@NaranjaX otra vez no funciona la app? Que vergüenza
4522,2023-01-28 13:34:32+00:00,jiimenasoto,@NaranjaX Pueden contestarme? Nadie se piensa hacer cargo?
4523,2023-01-28 13:33:53+00:00,GloriosoMartin,@NaranjaX No puedo mandarles mensaje directo y no puedo entrar a la aplicación
4524,2023-01-28 13:25:55+00:00,jiimenasoto,@NaranjaX Alguien puede asesorarme?
4525,2023-01-28 13:24:04+00:00,GloriosoMartin,@NaranjaX Anda mal la aplicación
4526,2023-01-28 13:23:25+00:00,JMSauba,@NaranjaX no anda de nuevo la app y necesito MI plata
4527,2023-01-28 13:23:24+00:00,tavito2912,@NaranjaX Hola no me deja ingresar a la app...que paso?
4528,2023-01-28 13:23:22+00:00,jiimenasoto,@NaranjaX @jesiParana Pueden contestar?
4529,2023-01-28 13:22:58+00:00,RodriLabda,@NaranjaX q anda pasando con la app gente ?
4530,2023-01-28 13:22:39+00:00,jiimenasoto,@NaranjaX @PanfletoVirgen Háblenme
4531,2023-01-28 13:21:46+00:00,jiimenasoto,"@NaranjaX @gabrielxnz1 Hola, no puedo ingresar a la app. Podrían ayudarme?"
4532,2023-01-28 13:21:40+00:00,Gustavo40769381,@NaranjaX Joda y fraude son ustedes que no se hacen cargo de las estafas a clientes y no les importa
4533,2023-01-28 13:21:32+00:00,profesaurio,@NaranjaX no use esta aplicación no sirve usen otra
4534,2023-01-28 13:21:30+00:00,Agripita1970,@NaranjaX Que pasa con la aplicación gracias
4535,2023-01-28 13:20:19+00:00,tavito2912,@NaranjaX Otra vez se cayo la app??aajjajaja
4536,2023-01-28 13:19:52+00:00,Gustavo40769381,@Gonza724 @NaranjaX Una ola de estafas! No contestar y Naranja no se hace cargo de nada.
4537,2023-01-28 13:18:36+00:00,BPRP_20,@NaranjaX Que sucede con la app. No puedo entrar https://t.co/yt4fpnrIZf
4539,2023-01-28 12:23:17+00:00,ffverito,"@NaranjaX Hola Naranja X. Actualice la app y no recuerdo la contraseña y no estoy pudiendo ingresar desde ayer porque cuando quiero validar el mail con la selfie me sale una pantalla de error, que intente más tarde. Necesito ayuda"
4551,2023-01-28 04:24:57+00:00,EMILIAPADILLA,"@marylaupadilla @NaranjaX @tu_empanada Bueno pero si le piden un video, por lo menos dejen que diga lo que ella quiere!!! No una frase de ustedes jajaja y si ella no quiere ahorrar??? Ni pensar en el futuro??? Jaja son un chiste"
4552,2023-01-28 03:24:50+00:00,rodriiigof90,"@NaranjaX me durmieron 2 transferencias por un monto total de 400 mil, 10 días hábiles para una respuesta a mí reclamo?"
4553,2023-01-28 02:37:59+00:00,jesuanbalmaceda,@NaranjaX Ñ
4554,2023-01-28 02:14:56+00:00,diegoalbornoz02,"@NaranjaX necesito ayuda, no me acuerdo de haber hecho una compra"
4555,2023-01-28 01:25:07+00:00,Bragaluisr,"📈Las mejores tasas de Interés del Mercado
TNA - 27/01/2023

En Dólares:
💸 Plazo Fijos a 3 días 0,93%
💸 Caución a 35 días 2,75%

En Pesos:
💸 Plazo Fijos a 30 días 75,00%
💸 Caución a 7 días 40,00%

Wallet:
💸 NaranjaX: 65,00%
💸 Ualá: 62,87%
💸 Mercado Pago: 62,10%"
4556,2023-01-28 01:23:04+00:00,santiiluduenia,@shilaal_ @NaranjaX denada
4557,2023-01-28 00:42:40+00:00,profesaurio,@NaranjaX no la usen no sirve
4558,2023-01-28 00:28:17+00:00,GAcronimo,@NaranjaX estoy re podrido de hablar con el robotito impresentable que tienen. tengo una frustración te juro que iria a la sucursal mas cercana y la prendería fuego
4559,2023-01-28 00:26:53+00:00,GAcronimo,@NaranjaX che que onda deposite dinero hace una semana y no se acredita. ahora no dejan entrar hace 2 dias no puedo usar ni ver mi plata ? alguien que me ayude a hacer una denuncia  para estos impresentables ?
4560,2023-01-27 23:51:07+00:00,Facu_Calderon7,son una mierda @NaranjaX
4562,2023-01-27 23:31:28+00:00,FabinHugo,"@NaranjaX Un desastre para activar la cuenta, hace una semana que saco foto del DNI y la selfie y siempre hay un problema, no se porqué tanta burocracia"
4565,2023-01-27 22:12:25+00:00,shilaal_,@santiiluduenia @NaranjaX da gracias bldo😁
4566,2023-01-27 22:08:08+00:00,Pao_laaaa,"@AstridWGen @mercadopago A mí está semana me pasó con la billetera naranja x, hicieron 1 transferencia de 50 k a una cbu q desconozco, es todo lo que tenía en la cuenta,  nunca cambiaron contraseña de la app, aún esperando respuesta de @NaranjaX q solo t dicen q no tienen fecha de rta, un desastre"
4567,2023-01-27 22:03:16+00:00,HumbertoDenkA,@NaranjaX arreglame la app que necesito mi plata 😡😠
4568,2023-01-27 21:46:50+00:00,lunalunera_84,@NaranjaX Funciona la app?? no puedo ingresar la clave. Tampoco me llega el mail para generar una nueva clave
4569,2023-01-27 21:36:23+00:00,OsomagC,@NaranjaX son de terror (por ser educada. No puedo descargar el resumen. Ni tengo la aplicacion. Tampico puenso bajarla. Lkame 5 veces y ni lo envian. Que nal tratan al suario. Solo quiero descargar mi resumen
4570,2023-01-27 21:25:50+00:00,profesaurio,@NaranjaX  una porquería ineficientes
4571,2023-01-27 21:22:54+00:00,Nopingu,@NaranjaX Arreglen la aplicacion nefasta que tienen para android. Cada vez que queres iniciar sesion te dice que la contraseña es incorrecta. Y te hace generar una nueva. La generas y te dice que no puede ser igual a la anterior. Quien MMMMM... programa eso?????????????????
4572,2023-01-27 21:15:13+00:00,larajuliasa,"@NaranjaX hola, les mande una consulta por privado"
4573,2023-01-27 21:14:06+00:00,profesaurio,@NaranjaX  la aplicación es una porquería !!! La actualización es un lío porque no hacen las cosas bien ???
4574,2023-01-27 20:49:47+00:00,evis_fsa,@NaranjaX hace días no puedo ingresar a la app. Ya esta actualizada y sigue. Me pueden dar solución. Tengo plata ahí y no puedo usarla https://t.co/bwgoMvzOAZ
4576,2023-01-27 20:15:56+00:00,santiiluduenia,@NaranjaX @shilaal_
4577,2023-01-27 20:05:45+00:00,Flooortoledo,@NaranjaX no puede ser esta es la 4ta vez q estoy por llamarlos porque me derivaron de área 70 veces y no me pueden solucionar MI PROBLEMA
4578,2023-01-27 19:59:13+00:00,AXEL32,@NaranjaX Gracias x escribir ya esta  solucionado el problema
4580,2023-01-27 19:26:12+00:00,jesiParana,@NaranjaX hola necesito comunicarme al privado
4581,2023-01-27 19:22:25+00:00,EliasMonasteri7,@NaranjaX Una semana casi y nada https://t.co/G0ZiHNdlik
4582,2023-01-27 18:31:41+00:00,lujanAraujo19,@NaranjaX hola hice un depósito pero aún no se acreditó. Cómo recupero ese dinero!?
4583,2023-01-27 18:22:56+00:00,facuru1,@mercadopago porque Tarjeta Naranja débito lo toma como pagar con crédito? @NaranjaX https://t.co/TNkGsdRYTa
4584,2023-01-27 17:55:57+00:00,Mariano54119809,@NaranjaX Hola necesito comunicarme con un representante
4585,2023-01-27 17:34:26+00:00,mdiazlinares,@NaranjaX necesito comunicarme con un representante. Hace 2 días que no puedo ingresar a mi cuenta y nadie me atiende
4586,2023-01-27 17:33:42+00:00,marylaupadilla,"@NaranjaX Según mí abogado con la foto del dni y la selfie mía sosteniendo el dni suficiente, igual fácil no se habilita doy de baja todo no me haga drama"
4587,2023-01-27 17:23:55+00:00,Cascara_,Bueno @NaranjaX entro en mi listado de servicios de mierda.
4588,2023-01-27 17:01:29+00:00,Gabuchhy,"@NaranjaX como puede ser q quiero cambiar nro de celular y me estan solicitando miles de cosas para corroborar mi identidad???les envie las fotos del dni,yo y el dni todas las preg de seguridad ok Y QUIEREN QUE LE ENVIE UN VIDEO DICIENDO UNA PEDORRADA?"
4589,2023-01-27 16:55:52+00:00,soundofsilenc3e,"@NaranjaX Podrían dejar de boludear y responder los reclamos? Alguien se metió a mi cuenta, no saben responder por teléfono que carajo pasó y tampoco me contestan por Whatsapp. Quiero dar de baja la cuenta y tampoco puedo. Son lo peor"
4591,2023-01-27 16:31:13+00:00,CarLaperchuk,@NaranjaX Podrían poner un 0800 que realmente lo atiendan operadores y no máquinas??
4593,2023-01-27 16:20:36+00:00,CarLaperchuk,@NaranjaX Ponen que mandemos MD y contesta una maquina. Son una bosta!!!!!! Se re cagan en los clientes!!!!
4594,2023-01-27 16:19:19+00:00,CarLaperchuk,@NaranjaX Micromomento de felicidad seria que atienda algún operador en el 0800!!!
4595,2023-01-27 16:15:14+00:00,CarLaperchuk,"@NaranjaX En lugar de subir tanto meme podrían atender los llamados a el 0800, estoy llamando desde ayer y nadie me atiende!!!!
Pésima atención"
4596,2023-01-27 16:15:10+00:00,araujomicaa_,@NaranjaX +R
4597,2023-01-27 16:13:41+00:00,CarLaperchuk,@NaranjaX estoy llamando desde ayer a su 0800 y no me atiende ningún operador. Necesito URGENTE comunicarme con algún representante de la tarjeta !!!!!+
4598,2023-01-27 15:54:57+00:00,gabrielxnz1,"@NaranjaX 

Después de tres días sin poder entrar a Naranja X, por error de sistema....

Me robaron 7351 pesos...alguna explicación????? https://t.co/ltU2DAJxo4"
4599,2023-01-27 15:30:18+00:00,DaniloDanil1,"@NaranjaX ESTAFADORES
A T E N C I Ó N
https://t.co/NYNXpr3Rzf"
4600,2023-01-27 15:28:17+00:00,naranjax202,"@bloominglittle1 Hola! Estimado cliente/a Para poder asistir a tu consulta, duda o reclamó. Envianos tu contacto telefónico a través de un MD y en instante estamos tomando el comunicado con usted. ¡¡NaranjaX!!"
4601,2023-01-27 15:28:11+00:00,naranjax202,"@bloominglittle1 Hola! Estimado cliente/a Para poder asistir a tu consulta, duda o reclamó. Envianos tu contacto telefónico a través de un MD y en instante estamos tomando el comunicado con usted. ¡¡NaranjaX!!"
4602,2023-01-27 15:27:07+00:00,naranjax202,"@milasconlimon Hola! Estimado cliente/a Para poder asistir a tu consulta, duda o reclamó. Envianos tu contacto telefónico a través de un MD y en instante estamos tomando el comunicado con usted. ¡¡NaranjaX!!"
4603,2023-01-27 15:26:58+00:00,naranjax202,"@milasconlimon Hola! Estimado cliente/a Para poder asistir a tu consulta, duda o reclamó. Envianos tu contacto telefónico a través de un MD y en instante estamos tomando el comunicado con usted. ¡¡NaranjaX!!"
4604,2023-01-27 15:26:40+00:00,naranjax202,"@Keiodiego Hola! Estimado cliente/a Para poder asistir a tu consulta, duda o reclamó. Envianos tu contacto telefónico a través de un MD y en instante estamos tomando el comunicado con usted. ¡¡NaranjaX!!"
4605,2023-01-27 15:26:33+00:00,naranjax202,"@Keiodiego Hola! Estimado cliente/a Para poder asistir a tu consulta, duda o reclamó. Envianos tu contacto telefónico a través de un MD y en instante estamos tomando el comunicado con usted. ¡¡NaranjaX!!"
4606,2023-01-27 15:26:03+00:00,Keiodiego,@NaranjaX hola en mi resumen llegó 15 recargas a Movistar que yo no hice por un valor de 3000pesos. No si quiera tengo Movistar
4607,2023-01-27 15:24:53+00:00,milasconlimon,Segunda vez en menos de un año que me llega el mail con UN PAGO de Didi (app q no tengo más después del último viaje) y que me aparece en mi @NaranjaX CADA VEZ Q DENUNCIO EL COBRO ME CAMBIAN LAS TARJETAS. BASTAAAA
4609,2023-01-27 14:56:34+00:00,rocha_nadia,@bloominglittle1 @NaranjaX Ahí te hable x ig
4610,2023-01-27 14:55:37+00:00,bloominglittle1,"@NaranjaX @rocha_nadia Ya les he hablado por dm y la respuesta de su agente fue que esperara. No me responde ninguna de las preguntas, no me dice cuanto tiempo mas va a tomar que ""revisen el caso"""
4612,2023-01-27 14:51:10+00:00,bloominglittle1,@rocha_nadia @NaranjaX No se pero tw No me deja enviarte dm
4613,2023-01-27 14:32:18+00:00,LBorassi,Tratar de comunicarse con @NaranjaX  es más complicado que se termine enero.
4614,2023-01-27 14:28:30+00:00,car__parra,@NaranjaX hace 40 minutos me colgaron en el chat. Necesito una solución porfavorrrrrr 🙏
4615,2023-01-27 14:22:26+00:00,aquela_cba,@marianaton @NaranjaX @GoogleAds Aunque llevo años metiendo mano soy muy nuevita pero te prometo hacerlo
4616,2023-01-27 14:20:47+00:00,marianaton,@aquela_cba @NaranjaX @GoogleAds Me encantaría que me armes un road map para estudiar sobre eso 🙏
4617,2023-01-27 14:13:26+00:00,aquela_cba,"Nunca hablo de mi laburo porque me siguen por mis hermosos hijos y mi hermosa hija pero miren este caso, contraseña vulnerable de un gmail toman posesión de todo y le sacan un crédito en @NaranjaX y usan su cuenta para anuncios en @GoogleAds https://t.co/MUuDTQ9lGr"
4618,2023-01-27 14:07:39+00:00,rocha_nadia,@bloominglittle1 @NaranjaX Si podés hablame por md y te cuento
4619,2023-01-27 13:59:14+00:00,bloominglittle1,@rocha_nadia @NaranjaX como hiciste? a mi todavia no me regresan nada ni me dan respuesta
4620,2023-01-27 13:50:54+00:00,alexislucerok,"@NaranjaX Para que voy a depositar más sino voy a tener rendimiento, no tiene sentido, NO SIRVE !!"
4622,2023-01-27 13:40:56+00:00,Nahuu977,@IMarioCG @NaranjaX - Los de la @NaranjaX https://t.co/APjOPObXTm
4626,2023-01-27 13:24:16+00:00,rocha_nadia,"Después de varios días de trámites, reclamos, denuncias, @NaranjaX me devolvió toda la plata que me habían sacado. 🙌"
4627,2023-01-27 13:17:55+00:00,Vanesaweht,@Pauliush76 Tenes @NaranjaX …. Excelente aplicación.. te sirve para todo…
4630,2023-01-27 12:46:03+00:00,gonTalleres10,@NaranjaX mande una consulta por DM y el bot no puede responderla me ayudan por favor? Gracias!
4632,2023-01-27 12:42:17+00:00,3f939eb8541243e,@NaranjaX pueden ser tan sinvergüenzas que de un total de $90 mil me hacen pagar $61 de mínimo? Tan hdp son ?
